url,title,channel,video_id,duration_minutes,width,height,fps,source_type,expected_accent,visual_quality_score,audio_quality_score,context_score,total_score,visual_decision,audio_decision,decision,reasons,recommended_use,usable_minutes_estimate,accepted_clips_estimate,uncertainty
https://www.youtube.com/watch?v=lyUnTB84vBc,LA TRAMPA MORTAL DE BARREDA | CONFESIONES DE BAR con MAURO SZETA #3 | BLENDER,BLENDER,lyUnTB84vBc,24.85,640,360,25,streamer,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=QzYrf-vLE7o,LA MEJOR ENTREVISTA a FABI CANTILO de la HISTORIA (en OLGA),OLGA,QzYrf-vLE7o,54.933,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=am-M5GIAWcs,ARCÁNGEL en OLGA: ENTREVISTA COMPLETA de TAPADOS DE LABURO,OLGA,am-M5GIAWcs,77.767,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=5I40GEybn0U,MARIA BECERRA en OLGA: ENTREVISTA COMPLETA y SHOW en LA CALLE | Tapados de Laburo | COMPLETO 27/03,OLGA,5I40GEybn0U,145.467,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=jxQ86dNjhbo,ACTUAMOS y LLORAMOS con ISABEL MACEDO y PETER LANZANI | Sería Increíble | COMPLETO 7/10,OLGA,jxQ86dNjhbo,137.317,640,360,30,streamer,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=UmqjuzLTXsI,ORIANA SABATINI en EXCLUSIVA: TODO SOBRE SU EMBARAZO | Sería Increíble | COMPLETO 2/10,OLGA,UmqjuzLTXsI,133.483,640,360,30,streamer,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=uLP_fRRvaPU,MAXI HABLÓ de LOS TATUAJES con WANDA | #SeríaIncreíble 19/1,OLGA,uLP_fRRvaPU,192.567,640,360,30,streamer,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=nmgNlokoPe8,ENTREVISTA EXCLUSIVA A LA SIRENITA ROMÁN en OLGA | Sería Increíble | COMPLETO 16/05,OLGA,nmgNlokoPe8,119.333,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=Cfbe-2D-r-U,"WANDA NARA CUENTA TODO: AMORES, POLÉMICAS y MASTERCHEF | Sería Increíble | COMPLETO 14/10",OLGA,Cfbe-2D-r-U,154.733,640,360,30,streamer,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=cAeIAyv4hZQ,"ENTREVISTA a MARIXA BALLI: ""LO VI A RODRIGO y CUPIDO ME ACRIBILLÓ""",OLGA,cAeIAyv4hZQ,44.067,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=vt3vXTjEZhM,TRIBUNERO MUNDIALISTA EN MIAMI | #ParenLaMano Mundial 2026 - 02/07 | VORTERIX,Vorterix,vt3vXTjEZhM,52.7,640,360,25,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=NR2EQSY-FJ8,#ParenLaMano Completo - 22/04 | Vorterix,Vorterix,NR2EQSY-FJ8,92.433,640,360,25,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=ctxo1ihthIg,¿QUÉ PASÓ AYER? EL DÍA DESPUÉS DE LAS LEGISLATIVAS | PROGRAMA COMPLETO de SEGUROLA,Futurock FM,ctxo1ihthIg,161.033,640,360,30,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=9SIjdAngFKk,Entrevista a El Kuelgue (Ft. Louta y Malena Pichot) - Futurock en el Festival Buena Vibra,Futurock FM,9SIjdAngFKk,16.35,640,360,24,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=9srHFoiYxBw,¿QUIÉN GOBIERNA LA ARGENTINA? | PROGRAMA COMPLETO de LA PREGUNTA,Futurock FM,9srHFoiYxBw,119.367,640,360,30,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=g3qRPFiMMrU,CARCA | ENTREVISTA COMPLETA con MATIAS MESSOULAM en LA HORA ANIMADA,Futurock FM,g3qRPFiMMrU,51.417,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:musica|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=F_WBsjqq_ZM,¿Cómo ven la ARGENTINA los ECONOMISTAS LIBERTARIOS? l CASTIÑEIRA y CARRINO con TENEMBAUM,Radio Con Vos 89.9,F_WBsjqq_ZM,20.717,640,360,25,streamer,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=Tteq2Ttoq8Y,"MEMORIA, VERDAD Y JUSTICIA: LA HISTORIA QUE CONSTRUYÓ LA SOCIEDAD l TENEMBAUM EDITORIAL",Radio Con Vos 89.9,Tteq2Ttoq8Y,63.5,640,360,30,streamer,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=rU9RWWTil_Y,"""El gobierno de Milei es el peor de la historia argentina"" l ALBERTO SAMID con TENEMBAUM",Radio Con Vos 89.9,rU9RWWTil_Y,33.967,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=OkGm6cIX9GU,EL PERSONAJE DE ALEJANDRO ROZITCHNER l TENEMBAUM EDITORIAL,Radio Con Vos 89.9,OkGm6cIX9GU,38.35,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=3fai8ZLfUjk,LA CERO EMPATÍA DE MILEI l TENEMBAUM y SIETECASE,Radio Con Vos 89.9,3fai8ZLfUjk,11.85,640,360,25,streamer,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=uIYqDknIvaE,ERNESTO TENEMBAUM: “Corté la comunicación con Milei”,Radio Con Vos 89.9,uIYqDknIvaE,74.15,640,360,25,podcast,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=-0fIs4jb_DE,"TATA | CAFE JAPON, EL HIJO DEL PUPI, DRAMI NOS ABANDONO Y ENTREVISTA A NAVAJA CRIMEN",Congo,-0fIs4jb_DE,127.317,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=hTUpDOL0uxk,"TATA | COMPRAS PARA LA FIESTA , A LAS CHICAS LES CAMBIO LA VOZ Y ARGENTINA 1985 CON MATI LERTORA",Congo,hTUpDOL0uxk,121.617,640,360,30,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=1pR8zOu5Lik,TATA DE VERANO | EL MÉTODO GRÖNHOLM Y AMIGAS PRESTADAS CON MARINA BELLATI,Congo,1pR8zOu5Lik,31.433,640,360,30,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=c4jgxrNCIY8,"TATA | LOS 15KG DE LECHUGA DE MARTIN PEPA, LA MEJOR DE NTVG Y ENTREVISTA A LUCHO MELLERA",Congo,c4jgxrNCIY8,120.267,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=Je1QlO-OcYA,Periodista japonés queda paralizado tras recibir beso de Melissa Martínez,Deportes RCN,Je1QlO-OcYA,1.617,640,360,30,other,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=ntwBKZn1usk,"HASTA SIEMPRE, INDIO | Especial con Pedro Rosemblat",GELATINA,ntwBKZn1usk,157.25,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=6JtUAE3aTMk,"PRIMERA PARTE: PROTOPUNK | SERGIO ROTMAN, SOFÍA GALA Y JIME GONIK | VIAJE AL SONIDO 2.7 | COMPLETO",Picnic Extraterrestre,6JtUAE3aTMk,84.5,640,360,30,educational,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=nWhwBWzIwdo,"JOY DIVISION, NEW ORDER Y EL DARK ARGENTINO DE LOS '80 | VIAJE AL SONIDO 1.10 | PROGRAMA COMPLETO",Picnic Extraterrestre,nWhwBWzIwdo,92.583,640,360,30,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=Ff2K4M55XL0,CA7RIEL y Paco Amoroso CON MORIA | JULI SAVIOLI REACCIONA | NAVE NODRIZA 26.8 | PROGRAMA COMPLETO,Picnic Extraterrestre,Ff2K4M55XL0,79.9,640,360,30,other,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=yYb6sDBrw-I,"SEGUNDA PARTE: PUNK | SERGIO ROTMAN, SOFÍA GALA Y JIME GONIK | VIAJE AL SONIDO 9.7 | COMPLETO",Picnic Extraterrestre,yYb6sDBrw-I,92.717,640,360,25,educational,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=PwrJmnF_wWI,ESPECIAL LAS CHICAS DE LA CULPA CON MORIA CASÁN | NAVE NODRIZA 21.10 | PROGRAMA COMPLETO,Picnic Extraterrestre,PwrJmnF_wWI,80.5,640,360,24,other,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=i9Wq1TjHyZ0,"DANIEL MELERO CON SERGIO ROTMAN, SOFÍA GALA Y JIME GONIK | VIAJE AL SONIDO 6.8 | PROGRAMA COMPLETO",Picnic Extraterrestre,i9Wq1TjHyZ0,93.417,640,360,30,other,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=2WfR_2HwUzo,“¿¡Qué te importa!?”: Juana Molina FRENÓ EN SECO a Pergolini en Otro día perdido,eltrece,2WfR_2HwUzo,2.467,640,360,25,other,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=WDivKo84kzw,¡FUERTE CRUCE KUN AGUERO vs DAVO XENEIZE! (VIDEO COMPLETO),SKILLS News,WDivKo84kzw,12.533,640,360,25,streamer,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=Hyuj-CFqqms,CAZZU y LA JOAQUI son CASI HERMANAS,LA CASA STREAMING,Hyuj-CFqqms,15.25,640,360,25,streamer,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=x0-2FXynLnU,LA PREVIA DE #FUTTTURA | SHOW EN VIVO,LA CASA STREAMING,x0-2FXynLnU,42.967,640,360,25,streamer,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=8fySGL5rp6U,"Pachu Peña: ""En Corte y Confección vendo humo y trato de que la gente se divierta"" | Caja Negra",Filo News,8fySGL5rp6U,41.567,640,360,25,interview,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=Nr_4wLCMdWg,Gente Buena #26 - Rodrigo de la Serna | OKUPAS 26 años después,Gente Buena,Nr_4wLCMdWg,70.55,640,360,30,other,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=SiOrA0QqEKE,Olor a campeón | Gonzalo Vilariño | TEDxRiodelaPlata,TEDx Talks,SiOrA0QqEKE,14.817,640,360,24,monologue,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=IIh9LpMORD0,¿Y te vas a quedar acá? |  Radagast | TEDxJoven@RíodelaPlata,TEDx Talks,IIh9LpMORD0,17.817,640,360,25,interview,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=8nKCA9h-7BA,Cómo nos manipulan en las redes sociales | Santiago Bilinkis | TEDxRiodelaPlata,TEDx Talks,8nKCA9h-7BA,17.867,640,360,25,other,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=VGZyTiAh99g,"5.ª Conferencia Anual del CEPE | Energía, cambio climático y crecimiento",Universidad Torcuato Di Tella,VGZyTiAh99g,515.45,640,360,30,educational,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_mayor_a_14400s|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=WSdtwNRTG38,XX Jornadas de Historia | Rosas y su época,Universidad Torcuato Di Tella,WSdtwNRTG38,290.283,640,360,30,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_mayor_a_14400s|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=5BHntfyUyu0,El factor Perón en la historia argentina,Universidad Torcuato Di Tella,5BHntfyUyu0,50.033,640,360,30,educational,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=YNMytQk-dtE,"Study Trip: Universidad Torcuato Di Tella (Buenos Aires, Argentina)",Universidad del Pacífico,YNMytQk-dtE,2.117,640,360,30,educational,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=h7zOX40kPgA,"🎙️Entrevista a Andrés Hatum, Prof  Management y Organización en la  Universidad Torcuato Di Tella.",GhidiniRodil,h7zOX40kPgA,23.333,360,360,24,interview,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=CKkM2Y2Cw4Y,PROGRAMA DE INTERCAMBIO EN DI TELLA.,Redondel TV Films,CKkM2Y2Cw4Y,7.45,640,360,25,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=NZH5EJeoOA8,Emprendedores en Di Tella | ¿Cómo nacen las empresas tecnológicas de alto impacto?,Universidad Torcuato Di Tella,NZH5EJeoOA8,63.483,640,360,30,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=MLB5lQ8AaCQ,"Otra trama - 327 cuadernos, entrevista a Andres Di Tella - 19-09-15",Televisión Pública,MLB5lQ8AaCQ,12.6,640,360,25,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=6VXzpDfdFL0,Entrená tu mente como un atleta,Fundación OSDE,6VXzpDfdFL0,100.567,640,360,30,educational,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=3lENW2nNZ-o,Entrevistas en el Espacio - Damián Betular,Fundación OSDE,3lENW2nNZ-o,15.367,640,360,25,interview,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=fZQvnfZ9Ebc,Fundación OSDE | van Dijck | Redes Sociales: Una mirada crítica,Fundación OSDE,fZQvnfZ9Ebc,84.333,640,360,25,educational,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=YLlKLzU4WvE,Moreno Veloso en Fundación OSDE (Parte 4),Fundación OSDE,YLlKLzU4WvE,17.383,640,360,25,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:musica|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=15ajA6JsJr8,Moreno Veloso en Fundación OSDE (Parte 5),Fundación OSDE,15ajA6JsJr8,8.633,640,360,25,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:musica|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=8npm4Yjlbjw,Destellos en la oscuridad. Episodio 1. Rita Segato. Participación especial: Valeria Bertuccelli,elDiarioAR,8npm4Yjlbjw,70.233,640,360,25,other,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=Qcd-nxdUwFk,Entrevista a Abel Gilbert y Pablo Alabarces,elDiarioAR,Qcd-nxdUwFk,3.817,640,360,25,interview,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=VEaISWPJ_NY,Destellos en la oscuridad. Episodio 2. Dolores Fonzi y Dora Barrancos,elDiarioAR,VEaISWPJ_NY,55.783,640,360,24,other,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=ydkswOvWvbk,Martín Kohan por Agustina Larrea: una conversación en elDiarioAR.,elDiarioAR,ydkswOvWvbk,53.683,640,360,30,other,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=47fBr6NQE_4,La cocina de elDiarioAR: Emilia Delfino cuenta la importancia de hacer periodismo con libertad,elDiarioAR,47fBr6NQE_4,6.2,202,360,30,other,unknown,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:duracion_menor_a_480s|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=9DKd2jYoSpQ,"Axel Kicillof con Ernesto Tenembaum: “Milei quiere ser Perú""",Cenital,9DKd2jYoSpQ,114.75,640,360,30,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=KLyhqyQee3s,"A 50 años del golpe militar: la manifestación, el video del Gobierno y la cifra de 30 mil | 540°",Cenital,KLyhqyQee3s,110.267,640,360,30,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=_Vq6senuL_U,Máximo Kirchner con Iván Schargrodsky en #OnTheRecord,Cenital,_Vq6senuL_U,123.517,640,360,30,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=AIOfkbJOi3E,"""Tengo severos problemas con Máximo"" - Aníbal Fernández en 540º",Cenital,AIOfkbJOi3E,34.567,640,360,30,other,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=MCwg9BB_jgE,"""La MEMORIA se CONTAGIA"" | Juan Grabois en Cenital con María O'Donnell y  Ernesto Tenembaum",Juan Grabois,MCwg9BB_jgE,47.633,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=NK86Ptb_p3I,ENTREVISTA COMPLETA DE GUSTAVO SYLVESTRE CON EL PAPA FRANCISCO EN C5N,C5N,NK86Ptb_p3I,62.733,640,360,30,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=bTA0VhRlxd4,"JUAN GRABOIS, MANO a MANO con GUSTAVO SYLVESTRE - ENTREVISTA COMPLETA",C5N,bTA0VhRlxd4,13.067,640,360,25,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=H4RuKM0_tqU,"OSVALDO PAPALEO mano a mano con GUSTAVO SYLVESTRE: ""Este 24 DE MARZO tiene que SER ESPECIAL""",C5N,H4RuKM0_tqU,16.867,640,360,25,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
https://www.youtube.com/watch?v=YQAq1qrCia0,"WADO DE PEDRO, MANO a MANO con JULIAN GUARINO - ENTREVISTA COMPLETA",C5N,YQAq1qrCia0,27.517,640,360,25,interview,argentino/rioplatense_probable,0.0,0.0,0.0,0.0,reject,reject,reject,contexto_incierto|missing_audit_samples|prefilter_reject:rechazo_keyword:tiktok|asr_not_run,reject,0.0,0.0,high:missing_audit
